unique_id,year,date_sampled,doy,times_sampled,block,site,site_type,time,plant_species,collector,family,genus,genus_species,caste,tongue,notes
209,2009,29-Jul,210,3,B,Gothic,willow,AM,"Delphinium barbeyi",TM,Apidae,Bombus,appositus,unknown,long,
210,2009,29-Jul,210,3,B,Gothic,willow,AM,"Delphinium barbeyi",TM,Apidae,Bombus,flavifrons,unknown,medium,
211,2009,29-Jul,210,3,B,Gothic,willow,AM,"Delphinium barbeyi",TM,Apidae,Bombus,flavifrons,unknown,medium,
212,2009,29-Jul,210,3,B,Gothic,willow,AM,"Delphinium barbeyi",TM,Apidae,Bombus,flavifrons,unknown,medium,
213,2009,29-Jul,210,3,B,Gothic,willow,AM,"Delphinium barbeyi",TM,Apidae,Bombus,flavifrons,unknown,medium,
214,2009,29-Jul,210,3,B,Gothic,willow,AM,"in flight",TM,Apidae,Bombus,flavifrons,unknown,medium,
215,2009,29-Jul,210,3,B,Seans,dry,AM,"Ligularia bigelovii","J. Mola",Apidae,Bombus,bifarius,unknown,short,
216,2009,29-Jul,210,3,B,Seans,dry,AM,"Helianthella quinquenervis",TM,Apidae,Bombus,bifarius,unknown,short,
217,2009,29-Jul,210,3,B,Seans,dry,AM,"Helianthella quinquenervis",TM,Apidae,Bombus,bifarius,unknown,short,
218,2009,29-Jul,210,3,B,Seans,dry,AM,"Heliomeris multiflora",TM,Apidae,Bombus,bifarius,unknown,short,
219,2009,29-Jul,210,3,B,Seans,dry,PM,"Solidago multiradiata","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
220,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
221,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
222,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
223,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
224,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
225,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
226,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
227,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
228,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
229,2009,03-Aug,215,4,A,Davids,dry,AM,"Heterotheca villosa","J. Mola",Apidae,Bombus,bifarius,unknown,short,
230,2009,03-Aug,215,4,A,Davids,dry,AM,"Helianthella quinquenervis","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
231,2009,03-Aug,215,4,A,Davids,dry,AM,"Heterotheca villosa","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
232,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,balteatus,M,long,
233,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,balteatus,unknown,long,
234,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
235,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
236,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
237,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
238,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
239,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
240,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
241,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
242,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
243,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
244,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
245,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
246,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,rufocinctus,unknown,short,
247,2009,03-Aug,215,4,A,Davids,dry,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,sylvicola,unknown,short,
248,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,fervidus,unknown,long,
249,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,flavifrons,unknown,medium,
250,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,flavifrons,unknown,medium,
251,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
252,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
253,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
254,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,balteatus,unknown,long,
255,2009,03-Aug,215,4,A,Davids,dry,PM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
256,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
257,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
258,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
259,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
260,2009,03-Aug,215,4,A,Davids,dry,PM,"Heterotheca villosa","R. Diaz",Apidae,Bombus,flavifrons,unknown,medium,
261,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","J. Mola",Apidae,Bombus,appositus,unknown,long,
262,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","J. Mola",Apidae,Bombus,appositus,unknown,long,
263,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Helianthella quinquenervis","J. Mola",Apidae,Bombus,fervidus,unknown,long,
264,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Erigeron speciosus","J. Mola",Apidae,Bombus,sylvicola,unknown,short,
265,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Erigeron speciosus","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
266,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
267,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
268,2009,03-Aug,215,4,A,Tuttle,veratrum,AM,"Ligularia bigelovii","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
269,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Pyrrocoma crocea","C. Donohar",Apidae,Bombus,appositus,unknown,long,
270,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Erigeron speciosus","C. Donohar",Apidae,Bombus,flavifrons,unknown,medium,
271,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Erigeron speciosus","C. Donohar",Apidae,Bombus,occidentalis,unknown,short,
272,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Heliomeris multiflora","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
273,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Delphinium barbeyi","R. Diaz",Apidae,Bombus,appositus,unknown,long,
274,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Pyrrocoma crocea","R. Diaz",Apidae,Bombus,appositus,unknown,long,
275,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Erigeron speciosus","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
276,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Potentilla pulcherrima","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
277,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Potentilla pulcherrima","R. Diaz",Apidae,Bombus,rufocinctus,unknown,short,
278,2009,03-Aug,215,4,A,Tuttle,veratrum,PM,"Pyrrocoma crocea","R. Diaz",Apidae,Bombus,rufocinctus,unknown,short,
279,2009,03-Aug,215,4,A,Willey,willow,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
280,2009,03-Aug,215,4,A,Willey,willow,AM,"Ligularia bigelovii","J. Mola",Apidae,Bombus,fervidus,unknown,long,
281,2009,03-Aug,215,4,A,Willey,willow,AM,"Erigeron speciosus","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
282,2009,03-Aug,215,4,A,Willey,willow,AM,"Helianthella quinquenervis","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
283,2009,03-Aug,215,4,A,Willey,willow,AM,"Heliomeris multiflora","R. Diaz",Apidae,Bombus,bifarius,unknown,short,
284,2009,03-Aug,215,4,A,Willey,willow,PM,"Erigeron speciosus","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
285,2009,03-Aug,215,4,A,Willey,willow,PM,"Erigeron speciosus","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
286,2009,03-Aug,215,4,A,Willey,willow,PM,"Erigeron speciosus","C. Donohar",Apidae,Bombus,sylvicola,unknown,short,
287,2009,12-Aug,224,3,D,Copper,willow,AM,"Thalictrum fendleri","J. Mola",Apidae,Bombus,appositus,unknown,long,
288,2009,12-Aug,224,3,D,Copper,willow,AM,"Castilleja sulphurea","Z. Gezon",Apidae,Bombus,balteatus,unknown,long,
289,2009,12-Aug,224,3,D,Copper,willow,AM,"Thalictrum fendleri","Z. Gezon",Apidae,Bombus,rufocinctus,unknown,short,
290,2009,12-Aug,224,3,D,Copper,willow,PM,"Thalictrum fendleri","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
291,2009,12-Aug,224,3,D,Hill,dry,PM,"Erigeron elatior",PM,Apidae,Bombus,flavifrons,unknown,medium,
292,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
293,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
294,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
295,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
296,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
297,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
298,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,occidentalis,unknown,short,
299,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
300,2009,12-Aug,224,3,D,Little,veratrum,AM,"Castilleja sulphurea","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
301,2009,12-Aug,224,3,D,Little,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
302,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,bifarius,unknown,short,
303,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
304,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","J. Mola",Apidae,Bombus,flavifrons,unknown,medium,
305,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,rufocinctus,unknown,short,
306,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,rufocinctus,unknown,short,
307,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,rufocinctus,unknown,short,
308,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,sylvicola,unknown,short,
309,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,sylvicola,unknown,short,
310,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,sylvicola,unknown,short,
311,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora",PM,Apidae,Bombus,sylvicola,unknown,short,
312,2009,12-Aug,224,3,D,Little,veratrum,PM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
313,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
314,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
315,2009,12-Aug,224,3,D,Little,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
316,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
317,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
318,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
319,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
320,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
321,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Ligusticum porteri","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
322,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Ligusticum porteri","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
323,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
324,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
325,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Senecio serra","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
326,2009,13-Aug,225,4,B,Beaver,veratrum,AM,"Senecio serra","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
327,2009,13-Aug,225,4,B,Gothic,willow,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
328,2009,13-Aug,225,4,B,Gothic,willow,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
329,2009,13-Aug,225,4,B,Gothic,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
330,2009,13-Aug,225,4,B,Gothic,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
331,2009,13-Aug,225,4,B,Gothic,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
332,2009,13-Aug,225,4,B,Gothic,willow,AM,"Potentilla pulcherrima","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
333,2009,13-Aug,225,4,B,Gothic,willow,AM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
334,2009,13-Aug,225,4,B,Gothic,willow,PM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
335,2009,13-Aug,225,4,B,Gothic,willow,PM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
336,2009,13-Aug,225,4,B,Gothic,willow,PM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
337,2009,13-Aug,225,4,B,Gothic,willow,PM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
338,2009,13-Aug,225,4,B,Gothic,willow,PM,"Ligularia bigelovii","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
339,2009,13-Aug,225,4,B,Gothic,willow,PM,"Ligularia bigelovii","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
340,2009,13-Aug,225,4,B,Seans,dry,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
341,2009,13-Aug,225,4,B,Seans,dry,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
342,2009,13-Aug,225,4,B,Seans,dry,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
343,2009,13-Aug,225,4,B,Seans,dry,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
344,2009,13-Aug,225,4,B,Seans,dry,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
345,2009,13-Aug,225,4,B,Seans,dry,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
346,2009,13-Aug,225,4,B,Seans,dry,PM,"Agoseris glauca","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
347,2009,13-Aug,225,4,B,Seans,dry,PM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
348,2009,13-Aug,225,4,B,Seans,dry,PM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
349,2009,13-Aug,225,4,B,Seans,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
350,2009,13-Aug,225,4,B,Seans,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
351,2009,13-Aug,225,4,B,Seans,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
352,2009,13-Aug,225,4,B,Seans,dry,PM,"Solidago multiradiata","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
353,2009,13-Aug,225,4,B,Seans,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
354,2009,13-Aug,225,4,B,Seans,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
355,2009,13-Aug,225,4,B,Seans,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
356,2009,13-Aug,225,4,B,Seans,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
357,2009,13-Aug,225,4,B,Seans,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
358,2009,13-Aug,225,4,B,Seans,dry,PM,"Solidago multiradiata","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
359,2009,17-Aug,229,5,A,Davids,dry,AM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
360,2009,17-Aug,229,5,A,Davids,dry,AM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
361,2009,17-Aug,229,5,A,Davids,dry,AM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
362,2009,17-Aug,229,5,A,Davids,dry,AM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
363,2009,17-Aug,229,5,A,Davids,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
364,2009,17-Aug,229,5,A,Davids,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
365,2009,17-Aug,229,5,A,Davids,dry,PM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
366,2009,17-Aug,229,5,A,Davids,dry,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
367,2009,17-Aug,229,5,A,Davids,dry,PM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
368,2009,17-Aug,229,5,A,Davids,dry,PM,"Heterotheca villosa","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
369,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
370,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
371,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
372,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
373,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
374,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
375,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
376,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
377,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
378,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,Resting,"Z. Gezon",Apidae,Bombus,appositus,unknown,long,
379,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
380,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"in flight","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
381,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
382,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
383,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
384,2009,17-Aug,229,5,A,Tuttle,veratrum,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
385,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
386,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
387,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
388,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
389,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
390,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
391,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
392,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
393,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
394,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
395,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
396,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
397,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
398,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"in flight","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
399,2009,17-Aug,229,5,A,Tuttle,veratrum,PM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
400,2009,17-Aug,229,5,A,Willey,willow,AM,"Eriogonum umbellatum","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
401,2009,17-Aug,229,5,A,Willey,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
402,2009,17-Aug,229,5,A,Willey,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
403,2009,17-Aug,229,5,A,Willey,willow,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,bifarius,unknown,short,
404,2009,17-Aug,229,5,A,Willey,willow,AM,"in flight","Z. Gezon",Apidae,Bombus,flavifrons,unknown,medium,
405,2009,17-Aug,229,5,A,Willey,willow,AM,"Erigeron speciosus","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
406,2009,17-Aug,229,5,A,Willey,willow,AM,"Heliomeris multiflora","Z. Gezon",Apidae,Bombus,sylvicola,unknown,short,
407,2009,17-Aug,229,5,A,Willey,willow,PM,"Delphinium barbeyi","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
408,2009,17-Aug,229,5,A,Willey,willow,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
409,2009,17-Aug,229,5,A,Willey,willow,PM,"Erigeron elatior","Z. Gezon",Apidae,Bombus,appositus,unknown,long,
