year,date_sampled,site,block,doy,times_sampled,habitat_type,bowls_down,bowls_up,bowl_time,start_am,am_nettime_hrs,am_netters,start_pm,pm_nettime_hrs,pm_netters,total_time,high_temp,wind,cloud_cover,precip,notes
2016,28-Jul,Rustlers,"Elevation transect",210,5,"Elevation transect",8:55,15:00,6:05,9:45,1,"S. Griffin, G. Pardee",14:16,1,"G. Pardee, I. Jensen",2,,,,,
2016,01-Aug,Almont,"Weather station",214,7,"Weather station",9:06,14:23,5:17,9:30,1,"S. Griffin, S. Cook",12:15,1,"S. Griffin, S. Cook",2,,,,,"One blue missing"
2016,01-Aug,"Almont Curve","Elevation transect",214,7,"Elevation transect",8:47,14:00,5:13,10:41,1,"S. Griffin, S. Cook",13:11,1,"S. Griffin, S. Cook",2,,,,,
2016,02-Aug,CDOT,"Elevation transect",215,7,"Elevation transect",8:48,15:24,6:36,11:11,1,"S. Griffin, S. Cook",14:30,1,"S. Griffin, S. Cook",2,,,,,
2016,02-Aug,Lypps,"Elevation transect",215,7,"Elevation transect",9:07,15:55,6:48,9:30,1,"S. Griffin, S. Cook",13:05,1,"S. Griffin, S. Cook",2,,,,,
2016,08-Aug,Elko,"Elevation transect",221,3,"Elevation transect",10:30,15:55,5:25,10:50,1,"M. Stemkovski, S. Cook",15:13,1,"M. Stemkovski, S. Cook",2,,,,,
2016,08-Aug,"Mexican Cut","Elevation transect",221,3,"Elevation transect",11:30,12:54,1:24,11:47,1,"S. Griffin, S. Cook",NA,NA,NA,1,,,,,"stormy in the afternoon"
2016,09-Aug,Davids,A,222,6,Dry,NA,NA,0:00,12:14,1,"M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,"Bowls got hailed out repeated trapping on 8/12/2016"
2016,09-Aug,Willey,A,222,6,Willow,NA,NA,0:00,11:09,1,"M. Stemkovski, S. Cook",NA,NA,NA,1,,,,,"Bowls got hailed out repeated trapping on 8/12/2016"
2016,09-Aug,Tuttle,A,222,6,Willow,9:35,15:00,5:25,9:45,1,"M. Stemkovski, S. Cook",14:17,0.59,"M. Stemkovski, S. Cook",1.59,,,,,"Ended early because of hail storm"
2016,10-Aug,Gothic,B,223,6,Willow,11:45,15:55,4:10,NA,0,NA,14:03,1,"M. Stemkovski, S. Cook",1,,,,,
2016,10-Aug,Seans,B,223,6,Dry,11:30,15:27,3:57,NA,0,NA,15:08,0.166666,"M. Stemkovski, S. Cook",0.166666,,,,,"Stopped early because of hail"
2016,10-Aug,Beaver,B,223,6,Willow,12:00,16:15,4:15,NA,0,NA,12:31,1,"M. Stemkovski, S. Cook",1,,,,,
2016,11-Aug,Hill,D,224,5,Dry,8:45,15:50,7:05,11:53,1,"M. Stemkovski, S. Cook",15:12,1,"M. Stemkovski, S. Cook",2,,,,,
2016,11-Aug,Little,D,224,5,Willow,8:56,16:05,7:09,10:31,1,"M. Stemkovski, S. Cook",14:07,1,"M. Stemkovski, S. Cook",2,,,,,
2016,11-Aug,Copper,D,224,5,Willow,9:10,16:20,7:10,9:37,1,"M. Stemkovski, S. Cook",13:20,1,"M. Stemkovski, S. Cook",2,,,,,
2016,12-Aug,Willey,A,225,6,Willow,9:25,16:21,6:56,NA,0,NA,14:21,1,"M. Stemkovski",1,,,,,"Resampling because of earlier hail"
2016,12-Aug,Davids,A,225,6,Dry,9:00,15:50,6:50,NA,0,NA,12:16,1,"M. Stemkovski",1,,,,,"Resampling because of earlier hail"
2016,15-Aug,Rustlers,"Elevation transect",228,6,"Elevation transect",9:25,15:03,5:38,9:44,1,"M. Stemkovski",13:00,1,"M. Stemkovski",2,,,,,
2016,18-Aug,Lypps,"Elevation transect",231,8,"Elevation transect",9:28,12:25,2:57,10:01,1,"M. Stemkovski, S. Spalding",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,18-Aug,CDOT,"Elevation transect",231,8,"Elevation transect",9:00,12:03,3:03,10:59,1,"M. Stemkovski, S. Spalding",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,19-Aug,"Almont Curve","Elevation transect",232,8,"Elevation transect",9:30,14:20,4:50,10:55,1,"M. Stemkovski, S. Spalding",13:47,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,19-Aug,Almont,"Weather station",232,8,"Weather station",9:58,15:02,5:04,10:05,1,"M. Stemkovski, S. Spalding",12:56,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,22-Aug,Davids,A,235,7,Dry,8:13,12:45,4:32,11:01,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,22-Aug,Willey,A,235,7,Willow,8:43,13:10,4:27,10:01,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,22-Aug,Tuttle,A,235,7,Willow,9:00,13:21,4:21,9:14,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,24-Aug,Beaver,B,237,7,Willow,9:45,15:24,5:39,9:58,1,"M. Stemkovski, S. Spalding",13:24,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,24-Aug,Gothic,B,237,7,Willow,9:20,15:11,5:51,10:45,1,"M. Stemkovski, S. Spalding",14:04,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,24-Aug,Seans,B,237,7,Dry,8:40,14:55,6:15,11:31,1,"M. Stemkovski, S. Spalding",14:44,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,25-Aug,Copper,D,238,6,Willow,10:11,12:50,2:39,10:25,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,25-Aug,Little,D,238,6,Willow,9:54,12:41,2:47,11:12,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"stormy in the afternoon"
2016,25-Aug,Hill,D,238,6,Dry,9:40,12:31,2:51,11:59,1,"M. Stemkovski, K. Brennan",12:00,0.7,"M. Stemkovski, K. Brennan",1.7,,,,,"stormy in the afternoon"
2016,26-Aug,Rustlers,"Elevation transect",239,7,"Elevation transect",9:32,13:31,3:59,9:38,1,"M. Stemkovski",12:20,1,"M. Stemkovski",2,,,,,
2016,30-Aug,Lypps,"Elevation transect",243,9,"Elevation transect",9:20,13:25,4:05,9:46,1,"M. Stemkovski, S. Spalding",12:34,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,30-Aug,CDOT,"Elevation transect",243,9,"Elevation transect",9:00,14:25,5:25,10:58,1,"M. Stemkovski, S. Spalding",13:49,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,31-Aug,"Almont Curve","Elevation transect",244,9,"Elevation transect",9:35,14:59,5:24,10:59,1,"M. Stemkovski, K. Brennan",14:18,1,"M. Stemkovski, K. Brennan",2,,,,,
2016,31-Aug,Almont,"Elevation transect",244,9,"Elevation transect",9:55,14:00,4:05,10:07,1,"M. Stemkovski, K. Brennan",13:09,1,"M. Stemkovski, K. Brennan",2,,,,,
2016,01-Sep,Elko,"Elevation transect",245,4,"Elevation transect",9:30,15:19,5:49,9:38,1,"M. Stemkovski, S. Spalding",14:38,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,01-Sep,"Mexican Cut","Elevation transect",245,4,"Elevation transect",11:12,13:39,2:27,11:12,1,"M. Stemkovski, S. Spalding",13:00,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,06-Sep,Willey,A,250,8,Willow,8:50,14:20,5:30,9:50,1,"M. Stemkovski, K. Brennan, S. Spalding",12:33,1,"M. Stemkovski, K. Brennan, S. Spalding",2,,,,,
2016,06-Sep,Davids,A,250,8,Dry,8:05,13:52,5:47,10:33,1,"M. Stemkovski, K. Brennan, S. Spalding",13:18,1,"M. Stemkovski, K. Brennan, S. Spalding",2,,,,,
2016,06-Sep,Tuttle,A,250,8,Willow,9:05,14:33,5:28,9:21,1,"M. Stemkovski, K. Brennan, S. Spalding",12:06,1,"M. Stemkovski, K. Brennan, S. Spalding",2,,,,,
2016,07-Sep,Gothic,B,251,8,Willow,9:40,13:17,3:37,10:46,1,"M. Stemkovski, S. Spalding",12:45,1,"M. Stemkovski, S. Spalding",2,,,,,
2016,07-Sep,Beaver,B,251,8,Willow,10:00,13:35,3:35,10:10,1,"M. Stemkovski, S. Spalding",10:10,1,"M. Stemkovski, S. Spalding",2,,,,,
2017,24-May,"Almont Curve","Elevation Transect",144,1,"Elevation Transect",8:42,16:00,7:18,11:30,1,"M. Stemkovski, J. Fitzgerald",15:20,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,24-May,Almont,"Weather station",144,1,"Weather station",9:22,14:55,5:33,10:20,1,"M. Stemkovski, J. Fitzgerald",13:40,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,26-May,CDOT,"Elevation Transect",146,1,"Elevation Transect",8:35,14:55,6:20,11:09,1,"M. Stemkovski, J. Fitzgerald",14:17,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,26-May,Lypps,"Elevation Transect",146,1,"Elevation Transect",9:31,15:16,5:45,10:13,1,"M. Stemkovski, J. Fitzgerald",13:00,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,30-May,Davids,A,150,1,Dry,8:35,15:40,7:05,11:43,1,"M. Stemkovski, J. Fitzgerald",14:53,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,30-May,Willey,A,150,1,Willow,9:10,16:05,6:55,10:30,1,"M. Stemkovski, J. Fitzgerald",13:57,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,30-May,Tuttle,A,150,1,Veratrum,9:25,16:15,6:50,9:47,1,"M. Stemkovski, J. Fitzgerald",13:22,1,"M. Stemkovski, J. Fitzgerald",2,,,,,
2017,02-Jun,Almont,"Weather station",153,2,"Weather station",9:28,14:15,4:47,11:04,1,"M. Stemkovski, J. Fitzgerald",NA,0,NA,1,,,,,"Didnt do PM sampling because of rain"
2017,02-Jun,"Almont Curve","Elevation Transect",153,2,"Elevation Transect",9:56,13:56,4:00,10:01,1,"M. Stemkovski, J. Fitzgerald",13:04,1,"M. Stemkovski, J. Fitzgerald",2,,,,,"Didnt do PM sampling because of rain"
2017,05-Jun,CDOT,"Elevation Transect",156,2,"Elevation Transect",8:58,14:02,5:04,11:02,1,"M. Stemkovski, K. Brennan",13:30,1,"M. Stemkovski, K. Brennan, R. Irwin",2,,,,,
2017,05-Jun,Lypps,"Elevation Transect",156,2,"Elevation Transect",NA,NA,NA,10:03,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Bowls got hailed out in the PM"
2017,06-Jun,Lypps,"Elevation Transect",157,2,"Elevation Transect",9:53,12:20,2:27,10:13,1,"M. Stemkovski",NA,0,NA,1,,,,,"Hail prevented PM sampling"
2017,07-Jun,Seans,B,158,,Dry,9:09,15:11,6:02,9:56,1,"M. Stemkovski",14:01,1,"M. Stemkovski",2,,,,,
2017,08-Jun,Gothic,B,159,,Veratrum,9:35,14:20,4:45,10:35,1,"M. Stemkovski, K. Brennan",13:43,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,08-Jun,Beaver,B,159,,Willow,9:48,14:30,4:42,9:55,1,"M. Stemkovski, K. Brennan",13:00,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,09-Jun,Hill,D,160,,Dry,9:45,14:19,4:34,9:50,1,"M. Stemkovski",13:00,1,"M. Stemkovski",2,,,,,
2017,12-Jun,Davids,A,163,,Dry,8:30,15:03,6:33,11:03,1,"M. Stemkovski, K. Brennan",14:27,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,12-Jun,Willey,A,163,,Willow,8:55,14:05,5:10,10:01,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Didnt do PM sampling because of extreme wind"
2017,12-Jun,Tuttle,A,163,,Veratrum,9:15,13:35,4:20,9:23,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Didnt do PM sampling because of extreme wind"
2017,14-Jun,Rustlers,"Elevation Transect",165,,"Elevation Transect",9:55,15:13,5:18,10:51,1,"M. Stemkovski",13:51,1,"M. Stemkovski",2,,,,,
2017,15-Jun,Copper,D,166,,Willow,9:11,14:31,5:20,9:34,1,"M. Stemkovski, K. Brennan",12:39,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,15-Jun,Little,D,166,,Veratrum,9:01,14:44,5:43,10:15,1,"M. Stemkovski, K. Brennan",13:21,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,16-Jun,"Almont Curve","Elevation Transect",167,,"Elevation Transect",9:11,14:24,5:13,11:07,1,"M. Stemkovski, K. Brennan, H. Rocha",13:43,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,16-Jun,Almont,"Weather station",167,,"Weather station",9:39,15:02,5:23,9:52,1,"M. Stemkovski, K. Brennan, H. Rocha",13:00,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,19-Jun,CDOT,"Elevation Transect",170,,"Elevation Transect",8:50,14:25,5:35,11:00,1,"K. Brennan, H. Rocha, D. Drouilhet",13:55,1,"K. Brennan, H. Rocha, D. Drouilhet",2,,,,,
2017,19-Jun,Lypps,"Elevation Transect",170,,"Elevation Transect",9:20,14:48,5:28,9:35,1,"K. Brennan, H. Rocha, D. Drouilhet",13:10,1,"K. Brennan, H. Rocha, D. Drouilhet",2,,,,,
2017,21-Jun,Gothic,B,172,,Willow,10:18,15:05,4:47,10:25,1,"M. Stemkovski, K. Brennan",13:30,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,21-Jun,Beaver,B,172,,Veratrum,10:02,14:54,4:52,11:18,1,"M. Stemkovski, K. Brennan",14:13,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,22-Jun,Seans,B,173,,Dry,9:25,15:10,5:45,9:36,1,"M. Stemkovski",13:54,1,"M. Stemkovski",2,,,,,
2017,23-Jun,Hill,D,174,,Dry,9:03,15:37,6:34,11:01,1,"M. Stemkovski, K. Brennan, H. Rocha, R. Irwin",15:11,1,"M. Stemkovski, K. Brennan, H. Rocha, R. Irwin",2,,,,,
2017,23-Jun,Little,D,174,,Veratrum,9:25,15:49,6:24,10:20,1,"M. Stemkovski, K. Brennan, H. Rocha, R. Irwin",14:31,1,"M. Stemkovski, K. Brennan, H. Rocha, R. Irwin",2,,,,,
2017,23-Jun,Copper,D,174,,Willow,9:40,15:58,6:18,9:48,1,"M. Stemkovski, K. Brennan, H. Rocha",13:47,1,"M. Stemkovski, K. Brennan, H. Rocha, R. Irwin",2,,,,,
2017,27-Jun,Elko,"Elevation Transect",178,,"Elevation Transect",10:25,15:20,4:55,10:33,1,"M. Stemkovski",14:05,1,"M. Stemkovski",2,,,,,
2017,28-Jun,Willey,A,179,,Willow,8:50,16:33,7:43,10:28,1,"M. Stemkovski, K. Brennan",14:33,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,28-Jun,Davids,A,179,,Dry,8:30,16:12,7:42,11:41,1,"M. Stemkovski, K. Brennan",15:30,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,28-Jun,Tuttle,A,179,,Veratrum,9:05,16:45,7:40,9:43,1,"M. Stemkovski, K. Brennan",13:27,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,29-Jun,Rustlers,"Elevation Transect",180,,"Elevation Transect",9:58,14:55,4:57,10:07,1,"M. Stemkovski, R. Irwin",13:27,1,"M. Stemkovski",2,,,,,
2017,30-Jun,Almont,"Weather station",181,,"Weather station",9:30,14:03,4:33,9:40,1,"M. Stemkovski, K. Brennan, H. Rocha",12:22,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,30-Jun,"Almont Curve","Elevation Transect",181,,"Elevation Transect",9:32,13:35,4:03,10:29,1,"M. Stemkovski, K. Brennan, H. Rocha",13:06,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,03-Jul,Lypps,"Elevation Transect",184,,"Elevation Transect",9:09,14:40,5:31,9:56,1,"M. Stemkovski, K. Brennan",12:36,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,03-Jul,CDOT,"Elevation Transect",184,,"Elevation Transect",8:55,14:17,5:22,10:49,1,"M. Stemkovski, K. Brennan",13:32,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,06-Jul,Hill,D,187,,Dry,8:55,12:04,3:09,11:09,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,06-Jul,Little,D,187,,Veratrum,9:05,12:06,3:01,10:15,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,06-Jul,Copper,D,187,,Willow,9:20,12:17,2:57,9:27,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,07-Jul,Gothic,B,188,,Willow,8:55,13:52,4:57,9:42,1,"M. Stemkovski, H. Rocha, R. Irwin",12:21,1,"M. Stemkovski, H. Rocha, R. Irwin",2,,,,,
2017,07-Jul,Beaver,B,188,,Veratrum,9:10,13:35,4:25,10:42,1,"M. Stemkovski, H. Rocha, R. Irwin",12:55,1,"M. Stemkovski, H. Rocha, R. Irwin",2,,,,,
2017,07-Jul,Seans,B,188,,Dry,8:40,14:10,5:30,9:30,1,"K. Brennan",12:55,1,"K. Brennan",2,,,,,
2017,10-Jul,Elko,"Elevation Transect",191,,"Elevation Transect",9:52,15:51,5:59,10:01,1,"M. Stemkovski, K. Brennan, H. Rocha",15:27,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,10-Jul,"Mexican Cut","Weather station",191,,"Weather station",11:42,14:07,2:25,11:48,1,"M. Stemkovski, K. Brennan, H. Rocha",13:39,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,12-Jul,Davids,A,193,,Dry,8:25,13:00,4:35,12:10,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,12-Jul,Willey,A,193,,Willow,8:40,11:35,2:55,10:30,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,12-Jul,Tuttle,A,193,,Veratrum,9:05,11:46,2:41,9:35,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,13-Jul,Rustlers,"Elevation Transect",194,,"Elevation Transect",9:11,12:15,3:04,9:20,1,"M. Stemkovski",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,14-Jul,Almont,"Weather station",195,,"Weather station",9:55,13:15,3:20,10:05,1,"M. Stemkovski, H. Rocha, R. Irwin",12:43,1,"M. Stemkovski, H. Rocha, R. Irwin",2,,,,,
2017,14-Jul,"Almont Curve","Elevation Transect",195,,"Elevation Transect",9:25,13:41,4:16,10:57,1,"M. Stemkovski, H. Rocha, R. Irwin",13:38,0.58,"M. Stemkovski, H. Rocha, R. Irwin",1.58,,,,,
2017,17-Jul,Hill,D,198,,Dry,9:02,15:21,6:19,11:38,1,"M. Stemkovski, K. Brennan, H. Rocha",14:53,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,"KB did 26 mins, MS & HR did 17 mins each in PM"
2017,17-Jul,Little,D,198,,Veratrum,9:15,15:37,6:22,10:35,1,"M. Stemkovski, K. Brennan, H. Rocha",14:06,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,17-Jul,Copper,D,198,,Willow,9:37,15:48,6:11,9:51,1,"M. Stemkovski, K. Brennan, H. Rocha",13:28,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,19-Jul,Gothic,B,200,,Willow,8:51,13:00,4:09,9:54,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,19-Jul,Beaver,B,200,,Veratrum,9:05,12:53,3:48,9:11,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,19-Jul,Seans,B,200,,Dry,8:35,13:15,4:40,10:35,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,"Ended early because of thunderstorm"
2017,20-Jul,Lypps,"Elevation Transect",201,,"Elevation Transect",9:40,14:40,5:00,9:47,1,"M. Stemkovski, H. Rocha, R. Irwin",13:06,1,"M. Stemkovski, H. Rocha, R. Irwin",2,,,,,
2017,20-Jul,CDOT,"Elevation Transect",201,,"Elevation Transect",9:15,15:05,5:50,10:54,1,"M. Stemkovski, H. Rocha, R. Irwin",13:52,1,"M. Stemkovski, H. Rocha, R. Irwin",2,,,,,
2017,27-Jul,Rustlers,"Elevation Transect",208,,"Elevation Transect",9:45,15:15,5:30,9:52,1,"M. Stemkovski",13:39,1,"M. Stemkovski",2,,,,,
2017,27-Jul,Tuttle,A,208,,Veratrum,9:00,17:10,8:10,9:10,1,"K. Brennan, H. Rocha, R. Irwin",13:00,1,"K. Brennan, H. Rocha, R. Irwin",2,,,,,"Missing 2 yellow bowls"
2017,27-Jul,Willey,A,208,,Willow,8:40,17:05,8:25,10:15,1,"K. Brennan, H. Rocha, R. Irwin",14:30,1,"K. Brennan, H. Rocha, R. Irwin",2,,,,,"Missing 1 yellow bowl"
2017,27-Jul,Davids,A,208,,Dry,8:50,16:35,7:45,11:25,1,"K. Brennan, H. Rocha, R. Irwin",15:52,1,"K. Brennan, H. Rocha, R. Irwin",2,,,,,"Missing 2 white bowls"
2017,28-Jul,"Almont Curve","Elevation Transect",209,,"Elevation Transect",9:10,13:40,4:30,10:30,1,"M. Stemkovski, K. Brennan",13:00,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,28-Jul,Almont,"Weather station",209,,"Weather station",9:42,12:45,3:03,9:42,1,"M. Stemkovski, K. Brennan",12:00,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,01-Aug,Lypps,"Elevation Transect",213,,"Elevation Transect",9:25,16:01,6:36,9:30,1,"M. Stemkovski, K. Brennan",12:43,1,"M. Stemkovski, K. Brennan",2,,,,,"Missing 2 blue bowls"
2017,01-Aug,CDOT,"Elevation Transect",213,,"Elevation Transect",9:02,14:40,5:38,10:39,1,"M. Stemkovski, K. Brennan",13:42,1,"M. Stemkovski, K. Brennan",2,,,,,"Missing 2 blue bowls"
2017,02-Aug,Copper,D,214,,Willow,9:40,13:30,3:50,9:50,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,
2017,02-Aug,Hill,D,214,,Dry,9:10,13:30,4:20,11:24,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,
2017,02-Aug,Little,D,214,,Veratrum,9:25,13:30,4:05,10:34,1,"M. Stemkovski, K. Brennan, H. Rocha",NA,0,NA,1,,,,,
2017,03-Aug,Beaver,B,215,,Veratrum,12:50,17:02,4:12,NA,0,NA,13:26,1,"M. Stemkovski, K. Brennan, R. Irwin",1,,,,,
2017,03-Aug,Seans,B,215,,Dry,12:15,16:40,4:25,NA,0,NA,15:25,1,"M. Stemkovski, K. Brennan, R. Irwin",1,,,,,
2017,03-Aug,Gothic,B,215,,Willow,12:40,16:55,4:15,NA,0,NA,14:21,1,"M. Stemkovski, K. Brennan, R. Irwin",1,,,,,
2017,04-Aug,"Mexican Cut","Weather station",216,,"Weather station",11:35,13:25,1:50,11:41,1,"M. Stemkovski, H. Rocha, R. Irwin",13:50,1,"H. Rocha, R. Irwin",2,,,,,
2017,04-Aug,Elko,"Elevation Transect",216,,"Elevation Transect",9:38,16:07,6:29,9:45,1,"M. Stemkovski, H. Rocha",14:19,1,"M. Stemkovski, H. Rocha",2,,,,,"MS did 44 mins, HR and REI did 8 mins each in PM"
2017,09-Aug,Rustlers,"Elevation Transect",221,,"Elevation Transect",9:40,15:25,5:45,9:50,1,"M. Stemkovski",13:41,1,"M. Stemkovski",2,,,,,
2017,10-Aug,Tuttle,A,222,,Veratrum,9:25,15:02,5:37,9:28,1,"M. Stemkovski, K. Brennan, H. Rocha",13:08,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,10-Aug,Davids,A,222,,Dry,8:40,15:55,7:15,11:05,1,"M. Stemkovski, H. Rocha",15:02,1,"M. Stemkovski, H. Rocha",2,,,,,
2017,10-Aug,Willey,A,222,,Willow,9:10,14:40,5:30,10:14,1,"M. Stemkovski, K. Brennan, H. Rocha",13:59,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,11-Aug,Almont,"Weather station",223,,"Weather station",9:30,12:52,3:22,9:37,1,"M. Stemkovski, H. Rocha",12:29,0.5,"M. Stemkovski, H. Rocha",1.5,,,,,
2017,11-Aug,"Almont Curve","Elevation Transect",223,,"Elevation Transect",9:05,13:50,4:45,10:27,1,"M. Stemkovski, H. Rocha",13:10,1,"M. Stemkovski, H. Rocha",2,,,,,
2017,15-Aug,Elko,"Elevation Transect",227,,"Elevation Transect",9:03,16:40,7:37,9:07,1,"M. Stemkovski, H. Rocha, D. Jacobsmeyer",15:33,1,"M. Stemkovski, H. Rocha, D. Jacobsmeyer",2,,,,,
2017,15-Aug,"Mexican Cut","Weather station",227,,"Weather station",10:45,14:19,3:34,10:51,1,"M. Stemkovski, H. Rocha, D. Jacobsmeyer",13:36,1,"M. Stemkovski, H. Rocha, D. Jacobsmeyer",2,,,,,
2017,16-Aug,Seans,B,228,,Dry,8:25,15:24,6:59,10:20,1,"M. Stemkovski, K. Brennan, H. Rocha",14:20,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,16-Aug,Gothic,B,228,,Willow,8:50,15:48,6:58,9:47,1,"M. Stemkovski, K. Brennan, H. Rocha",13:16,1,"M. Stemkovski, K. Brennan",2,,,,,"KB did 35 mins, MS did 25 mins in PM"
2017,16-Aug,Beaver,B,228,,Veratrum,9:06,15:58,6:52,9:06,1,"M. Stemkovski, K. Brennan, H. Rocha",12:11,1,"M. Stemkovski, K. Brennan, H. Rocha",2,,,,,
2017,17-Aug,Lypps,"Elevation Transect",229,,"Elevation Transect",10:25,15:12,4:47,10:30,1,"M. Stemkovski, K. Brennan",13:04,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,17-Aug,CDOT,"Elevation Transect",229,,"Elevation Transect",10:05,14:55,4:50,11:28,1,"M. Stemkovski, K. Brennan",14:08,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,18-Aug,Little,D,230,,Veratrum,9:25,15:19,5:54,10:34,1,"M. Stemkovski, K. Brennan, C. Urbanowicz",13:48,1,"M. Stemkovski, K. Brennan, C. Urbanowicz, R. Irwin",2,,,,,
2017,18-Aug,Copper,D,230,,Willow,9:42,15:26,5:44,9:52,1,"M. Stemkovski, K. Brennan, C. Urbanowicz",13:10,1,"K. Brennan, C. Urbanowicz, R. Irwin",2,,,,,
2017,18-Aug,Hill,D,230,,Dry,09:18,15:10,5:52,11:38,1,"M. Stemkovski, K. Brennan, C. Urbanowicz, R. Irwin",14:38,1,"M. Stemkovski, K. Brennan, C. Urbanowicz",2,,,,,
2017,22-Aug,Willey,A,234,,Willow,09:20,15:50,6:30,10:44,1,"M. Stemkovski, K. Brennan",15:00,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,22-Aug,Tuttle,A,234,,Veratrum,09:30,15:45,6:15,9:39,1,"M. Stemkovski, K. Brennan",13:58,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,22-Aug,Davids,A,234,,Dry,09:00,16:26,7:26,11:57,1,"M. Stemkovski, K. Brennan",NA,0,NA,1,,,,,"too cold to sample in PM"
2017,23-Aug,Rustlers,"Elevation Transect",235,,"Elevation Transect",09:35,15:45,6:10,9:42,1,"M. Stemkovski",13:32,1,"M. Stemkovski",2,,,,,
2017,24-Aug,"Almont Curve","Elevation Transect",236,,"Elevation Transect",09:55,16:53,6:58,11:54,1,"M. Stemkovski",15:47,1,"M. Stemkovski",2,,,,,
