"site","year","species","sex","date","ab","site","year","species","sex"
"Almont",2012,"Eucera fulvitarsis","M",2012-06-15,0,"Almont",2012,"Eucera fulvitarsis","M"
"Almont",2012,"Eucera fulvitarsis","M",2012-06-25,0,"Almont",2012,"Eucera fulvitarsis","M"
"Almont",2012,"Eucera fulvitarsis","M",2012-07-12,0,"Almont",2012,"Eucera fulvitarsis","M"
"Almont",2012,"Eucera fulvitarsis","M",2012-07-25,0,"Almont",2012,"Eucera fulvitarsis","M"
"Almont",2012,"Eucera fulvitarsis","M",2012-08-23,0,"Almont",2012,"Eucera fulvitarsis","M"
"Almont",2012,"Andrena transnigra","M",2012-04-17,1,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-04-30,1,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-05-19,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-05-31,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-06-15,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-06-25,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-07-12,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-07-25,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena transnigra","M",2012-08-23,0,"Almont",2012,"Andrena transnigra","M"
"Almont",2012,"Andrena lawrencei","M",2012-04-17,8,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-04-30,3,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-05-19,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-05-31,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-06-15,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-06-25,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-07-12,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-07-25,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Andrena lawrencei","M",2012-08-23,0,"Almont",2012,"Andrena lawrencei","M"
"Almont",2012,"Lasioglossum trizonatum","F",2012-04-17,22,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-04-30,42,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-05-19,8,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-05-31,2,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-06-15,0,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-06-25,0,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-07-12,1,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-07-25,0,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Lasioglossum trizonatum","F",2012-08-23,1,"Almont",2012,"Lasioglossum trizonatum","F"
"Almont",2012,"Andrena lawrencei","F",2012-04-17,2,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-04-30,7,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-05-19,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-05-31,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-06-15,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-06-25,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-07-12,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-07-25,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Andrena lawrencei","F",2012-08-23,0,"Almont",2012,"Andrena lawrencei","F"
"Almont",2012,"Lasioglossum sedi","F",2012-04-17,6,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-04-30,17,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-05-19,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-05-31,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-06-15,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-06-25,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-07-12,1,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-07-25,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum sedi","F",2012-08-23,0,"Almont",2012,"Lasioglossum sedi","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-04-17,8,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-04-30,5,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-05-19,0,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-05-31,0,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-06-15,0,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-06-25,1,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-07-12,1,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-07-25,2,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum ruidosense","F",2012-08-23,0,"Almont",2012,"Lasioglossum ruidosense","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-04-17,1,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-04-30,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-05-19,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-05-31,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-06-15,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-06-25,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-07-12,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-07-25,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum inconditum","F",2012-08-23,0,"Almont",2012,"Lasioglossum inconditum","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-04-17,33,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-04-30,51,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-05-19,20,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-05-31,5,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-06-15,0,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-06-25,0,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-07-12,2,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-07-25,2,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum prasinogaster","F",2012-08-23,3,"Almont",2012,"Lasioglossum prasinogaster","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-04-17,1,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-04-30,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-05-19,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-05-31,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-06-15,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-06-25,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-07-12,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-07-25,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Lasioglossum semicaeruleum","F",2012-08-23,0,"Almont",2012,"Lasioglossum semicaeruleum","F"
"Almont",2012,"Andrena nothocalaidis","M",2012-04-17,1,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-04-30,2,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-05-19,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-05-31,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-06-15,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-06-25,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-07-12,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-07-25,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Andrena nothocalaidis","M",2012-08-23,0,"Almont",2012,"Andrena nothocalaidis","M"
"Almont",2012,"Ceratina nanula","M",2012-04-17,1,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-04-30,2,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-05-19,1,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-05-31,3,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-06-15,0,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-06-25,0,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-07-12,0,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-07-25,0,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Ceratina nanula","M",2012-08-23,0,"Almont",2012,"Ceratina nanula","M"
"Almont",2012,"Osmia californica","M",2012-04-17,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-04-30,24,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-05-19,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-05-31,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-06-15,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-06-25,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-07-12,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-07-25,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Osmia californica","M",2012-08-23,0,"Almont",2012,"Osmia californica","M"
"Almont",2012,"Agapostemon texanus","F",2012-04-17,0,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-04-30,4,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-05-19,10,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-05-31,8,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-06-15,0,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-06-25,0,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-07-12,0,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-07-25,0,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Agapostemon texanus","F",2012-08-23,1,"Almont",2012,"Agapostemon texanus","F"
"Almont",2012,"Osmia californica","F",2012-04-17,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-04-30,4,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-05-19,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-05-31,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-06-15,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-06-25,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-07-12,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-07-25,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia californica","F",2012-08-23,0,"Almont",2012,"Osmia californica","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-04-17,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-04-30,1,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-05-19,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-05-31,1,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-06-15,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-06-25,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-07-12,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-07-25,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Osmia (acanthosmioides)","F",2012-08-23,0,"Almont",2012,"Osmia (acanthosmioides)","F"
"Almont",2012,"Andrena auricoma","F",2012-04-17,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-04-30,1,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-05-19,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-05-31,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-06-15,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-06-25,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-07-12,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-07-25,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Andrena auricoma","F",2012-08-23,0,"Almont",2012,"Andrena auricoma","F"
"Almont",2012,"Ceratina nanula","F",2012-04-17,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-04-30,7,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-05-19,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-05-31,6,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-06-15,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-06-25,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-07-12,5,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-07-25,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Ceratina nanula","F",2012-08-23,0,"Almont",2012,"Ceratina nanula","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-04-17,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-04-30,3,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-05-19,2,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-05-31,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-06-15,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-06-25,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-07-12,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-07-25,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Lasioglossum occidentale","F",2012-08-23,0,"Almont",2012,"Lasioglossum occidentale","F"
"Almont",2012,"Anthophora ursina","M",2012-04-17,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-04-30,1,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-05-19,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-05-31,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-06-15,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-06-25,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-07-12,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-07-25,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Anthophora ursina","M",2012-08-23,0,"Almont",2012,"Anthophora ursina","M"
"Almont",2012,"Osmia subaustralis","F",2012-04-17,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-04-30,2,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-05-19,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-05-31,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-06-15,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-06-25,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-07-12,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-07-25,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Osmia subaustralis","F",2012-08-23,0,"Almont",2012,"Osmia subaustralis","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-04-17,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-04-30,2,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-05-19,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-05-31,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-06-15,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-06-25,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-07-12,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-07-25,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Lasioglossum cooleyi","F",2012-08-23,0,"Almont",2012,"Lasioglossum cooleyi","F"
"Almont",2012,"Osmia mertensiae","M",2012-04-17,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-04-30,1,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-05-19,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-05-31,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-06-15,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-06-25,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-07-12,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-07-25,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia mertensiae","M",2012-08-23,0,"Almont",2012,"Osmia mertensiae","M"
"Almont",2012,"Osmia trevoris","M",2012-04-17,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-04-30,1,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-05-19,2,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-05-31,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-06-15,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-06-25,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-07-12,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-07-25,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia trevoris","M",2012-08-23,0,"Almont",2012,"Osmia trevoris","M"
"Almont",2012,"Osmia bruneri","M",2012-04-17,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-04-30,2,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-05-19,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-05-31,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-06-15,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-06-25,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-07-12,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-07-25,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Osmia bruneri","M",2012-08-23,0,"Almont",2012,"Osmia bruneri","M"
"Almont",2012,"Andrena nothocalaidis","F",2012-04-17,0,"Almont",2012,"Andrena nothocalaidis","F"
