"TransectID","SamplEvent","SiteID_Year","apis_abund","prop_apis","TctVolume","TctColor","ColorVolume","VolumeSimple","ColorSimple","trapdays","NTrapsFinal","Abundance","AbundDayTrap"
"DCafec16ce","DCe056c5b4","DC3ca754d2_2012",0,0,"bowl 3.25oz","blue,white,FLyellow","blue,white,FLyellowbowl 3.25oz","bowl 3.25oz","Other",1,5.99999999999999,2,0.333333333333334
"DCb0760fce","DC2a286d42","DC2557f2c0_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,37,2.46666666666667
"DCb31c94c0","DC5252aed4","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"DCb322ef89","DC69b0bbc9","DC3ca754d2_2010",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","Other, Mostly Mixed","white,FLblue,FLyellow",1,3,11,3.66666666666666
"DCb3bec963","DC50383673","DC36e34c58_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,7,0.111111111111111
"DCb5111438","DC8fc4d347","DC835a230a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,30,0.9375
"DCb9f270c9","DC2f0165b3","DC0387059d_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,31,2.06666666666667
"DCbac54d0a","DCff0c25fe","DC835a230a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,19,0.59375
"DCbc847da8","DC1ebd4b30","DC7e54e797_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,40,2.66666666666667
"DCbcd2dbd6","DCb132c02f","DC835a230a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,18,0.5625
"DCbd840abc","DCb8baf731","DCa17912b9_2004",1,0.166666666666667,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,5,0.357142857142857
"DCc02ea713","DCe4f32d02","DC36e34c58_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,68,1.21428571428572
"DCc19c04c2","DCc6b9a5fb","DC835a230a_2005",2,0.285714285714286,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,45,5,0.111111111111111
"DCc1a8c816","DC4e3e3797","DC38f249d4_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,4,0.0555555555555556
"DCc48688f3","DCae703171","DCada152f9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,27,0.428571428571429
"DCc62ce2db","DC028b653c","DC6b2e3b1b_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,3,0.2
"DCc745cb54","DCf3b597a3","DC170d5b29_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"DCc87813f5","DCfc272894","DC38f249d4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"DCc895d168","DC49e859a7","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,29,0.460317460317461
"DCc9d85d4a","DCb6503dad","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,9,0.142857142857143
"DCcafb443e","DCf7effad7","DCb0d7376c_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,18,1.2
"DCcb469eba","DCde3cf3ca","DC170d5b29_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"DCcc72ab34","DCc00201bf","DC835a230a_2005",1,0.25,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,3,0.09375
"DCce06af47","DC4ffec6e2","DC38f249d4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,57,0.904761904761906
"DCce233f6c","DCa9c57e4b","DC3ca754d2_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,9.00000000000001,5,0.555555555555555
"DCcf7c7d2e","DC0725ff7e","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,41,0.650793650793652
"DCcfd5a9af","DC87bb4729","DC33c8d375_2004",1,0.0285714285714286,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,34,2.26666666666667
"DCd1260ad0","DC39482f67","DCe8736b6f_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,36,2.4
"DCd292b16b","DC9e612b18","DCada152f9_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"DCd3028034","DC844bf9d1","DC98cf9256_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,6,0.0952380952380954
"DCd479b833","DC23f784e6","DCccda41a6_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"DCd54c8828","DC75d6cc3a","DC170d5b29_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,6,0.0952380952380954
"DCd5a838b8","DCbf227178","DC36e34c58_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,12,0.190476190476191
"DCd5b373bb","DC1aabeb91","DC360d8641_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"DCd62230a2","DC46bbd125","DC360d8641_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"DCd801b133","DC858eda4b","DC98cf9256_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,1,0.0178571428571429
"DCdadf6313","DC6b9daaa6","DCada152f9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,12,0.190476190476191
"DCdbab7cff","DCce24bf74","DC4eed9343_2009",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",2,24,23,0.479166666666666
"DCdd4de18a","DCfd19eb87","DC38f249d4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"DCde06c9db","DC2564e2ed","DC3ca754d2_2008",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,5.99999999999999,1,0.166666666666667
"DCde371284","DCbe3a97b0","DCada152f9_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"DCe0e7f66d","DC8fba4c86","DCb7cf4360_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,17,1.13333333333333
"DCe3610014","DC80627625","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,41,0.650793650793652
"DCe5313b52","DC0769177e","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,30,0.476190476190477
"DCe5b9a49c","DCc64a8ee3","DC835a230a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,15,0.46875
"DCe5f75028","DC54db1692","DC170d5b29_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,4,0.0634920634920636
"DCeb459fd3","DC807df718","DC36e34c58_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,42,0.666666666666668
"DCebc35083","DCcd083575","DC6deec9e3_2004",1,0.0333333333333333,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,29,1.93333333333333
"DCec831caa","DCd3d8ff6d","DC867b13a4_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,11,4,0.363636363636364
"DCed0c1f1c","DC7137c3ff","DCffd5c80c_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,11,0.152777777777778
"DCedcf77c9","DC7ee624fd","DC36e34c58_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,2,0.0277777777777778
"DCf4a0a040","DCa06d8aac","DCc1f1f2bc_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,16,1.23076923076923
"DCf4cfd29e","DC644f43f5","DCe8694529_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,11,1,0.0909090909090909
"DCf5a9bede","DCfacf55c7","DC0387059d_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,5,0.357142857142857
"DCf6358d4b","DC6f464500","DC3ca754d2_2010",0,0,"bowl 16oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 16oz","Other, Mostly Mixed","white,FLblue,FLyellow",1,5.99999999999999,3,0.500000000000001
"DCf76b6e0a","DC021583ea","DC3ca754d2_2008",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,5.99999999999999,12,2
"DCfaae0d92","DCff947a0c","DCccda41a6_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,16,1.14285714285714
"DCfb33388d","DCd0f2fd11","DCf61c786d_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,24,1.84615384615385
"DCfcb2b94a","DCceba7033","DCada152f9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,36,0.571428571428572
"DCfe78506b","DC8aca37fc","DCe8736b6f_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,25,1.66666666666667
"DCff53a145","DCecbe7514","DC6deec9e3_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,46,3.28571428571428
"DCff5dee0b","DC01d923c5","DC835a230a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,32,22,0.6875
"DE00a0d5e4","DEc463f743","DE9e5400c4_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"DE00fcbcd9","DE67e00bba","DEc6fd26f1_2007",8,0.0479041916167665,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,159,10.6
"DE0110cb67","DE8b36c1c5","DE59a93c8c_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"DE012367b0","DEbcf4ea78","DEd4e6990c_2008",9,0.9,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"DE01390486","DE95abc943","DE8c5cf834_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,53,3.53333333333333
"DE014ac770","DEf184ba52","DE956983c0_2008",12,0.413793103448276,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,17,1.21428571428571
"DE014fac58","DEf21467e5","DE9b0447ef_2007",1,0.0175438596491228,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,56,3.73333333333333
"DE017d64db","DEc97b5682","DEd6d7be7a_2010",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"DE019a5b57","DE6c20cba0","DE2d2f31b5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,7,0.466666666666667
"DE01cdb538","DE27aa7f62","DEd6d7be7a_2010",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"DE02349ed2","DE76114acf","DE1b42759e_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,8,0.533333333333334
"DE026bc481","DEc351abc9","DE42713f0d_2007",2,0.285714285714286,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"DE02d90ec1","DEf6c0adc3","DEf6f7c1ae_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"DE0302a8b4","DEdb5d05f2","DE56af16fa_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,3,0.2
"DE033be059","DEe66b9f1a","DE7471cfa5_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,3,0.0555555555555555
"DE03645a0d","DE050833ba","DE85c238a8_2007",6,0.4,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"DE039974b5","DE49abea11","DEedc40e89_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,3,0.2
"DE03d6df0b","DE83fe1d5d","DEc359472e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,8.99999999999998,1,0.0123456790123457
"DE03fa55a7","DE3ec90006","DE8c5cf834_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,39,2.6
"DE043e93eb","DEf46d273a","DEb3d654c8_2006",13,0.684210526315789,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,6,0.4
"DE04a89218","DEfc2c7b6a","DE7471cfa5_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,13,0.206349206349207
"DE04e9bce1","DEaacd6380","DE32f7d4a3_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"DE04ece663","DE770a4d48","DE6028b9ee_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,2,0.133333333333333
"DE069ab736","DE8a08f181","DE9fd97499_2009",2,0.05,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,38,2.53333333333333
"DE06c839b3","DE011bbce1","DEba3ea902_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,12,0.8
"DE07009b39","DEad2e96bf","DE0199f560_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"DE07670684","DEdaef3d26","DE3f3795d2_2008",26,0.481481481481481,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,28,1.86666666666667
"DE077e0d9c","DE7078941f","DE32f7d4a3_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,32,2.13333333333333
"DE07d95dc7","DEa06bf8a6","DEf1032f47_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"DE08464f70","DEbfd08ab3","DE0803fdef_2007",19,0.612903225806452,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,12,0.8
"DE0a44b722","DEecff37fe","DEc2dec086_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"DE0a4f5980","DE0ef2ca58","DE822cb402_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"DE0a79d1df","DEec37d0d1","DE3f3795d2_2008",1,0.0625,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"DE0ac4999b","DE651baafe","DE23f2f83e_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"DE0b41c024","DEb381bac7","DE239728c0_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,1,0.0178571428571429
"DE0b7c1313","DE74afb207","DEc372cfcc_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,14,0.933333333333334
"DE0c89fb3d","DEc872fa56","DEf5e9fd26_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"DE0cc9c7f7","DE0038ee4e","DE822cb402_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,25,1.66666666666667
"DE0cd11503","DE92df72f1","DE318df70f_2010",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"DE0dda1b5b","DE8702f09c","DE919ce00c_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5,8,2,0.05
"DE0df4e007","DEeffcbb09","DEd6d7be7a_2009",1,0.0344827586206897,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,28,1.86666666666667
"DE0e4c40f6","DE5b311146","DE21d4a100_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"DE0e74938b","DE1b81931d","DEc0c17909_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,16,1.06666666666667
"DE0e88588f","DEa0944384","DEcbceaf0e_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"DE0f9fb5ca","DEed898790","DE814d07f6_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,19,1.26666666666667
"DE10710fba","DEbd7ecf79","DE83f338d4_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,2,0.133333333333333
"DE12654d79","DE05e65631","DE7501fad3_2009",7,0.636363636363636,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"DE13439651","DE0e84c2e2","DEc372cfcc_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,14,0.933333333333334
"DE13718486","DEd4051634","DE29b089fa_2008",16,0.355555555555556,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,29,1.93333333333333
"DE152aa935","DEd31ae562","DEf2c7b3cf_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,4,0.074074074074074
"DE15b51baf","DE71b99aec","DE762fed6d_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,8,0.533333333333334
"DE15da204b","DE6b4bff0e","DE7803a387_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,80,5.33333333333334
"DE15f5a914","DEea155dce","DE29348522_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,5,0.357142857142857
"DE162c8ea5","DE47be7587","DE09920d5d_2008",6,0.352941176470588,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"DE170d5908","DEb72f98ad","DE6dc367ee_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,22,1.46666666666667
"DE17d9e350","DEbb2571d2","DE956983c0_2008",4,0.4,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,6,0.4
"DE1a48f9de","DE79f131c5","DE29348522_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,19,1.26666666666667
"DE1ac93c7f","DE00d4af92","DEedc40e89_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,36,2.4
